array_job_id;task_id;run_group_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines;WS;RP;EEV_nom;EEV_mean;EVPI;VSS_nom;VSS_mean;procedures_present
12219553;43;g_000;1;1;5;line_consecutive;0.5;1043;8;3;4-11;4;149733.90911300175;151216.1859459983;137968.417721672;137540.69856300973;1482.2768329965477;-13247.768224326284;-13675.487382988562;eev,integrated,separated,ws
12219553;44;g_000;1;1;5;line_consecutive;0.5;1044;8;4;10-11;1,7,10;412973.0649590031;585872.4383067397;142097.75634940073;143143.96775308816;172899.37334773655;-443774.6819573389;-442728.4705536515;eev,integrated,separated,ws
12219553;45;g_000;1;1;5;line_consecutive;0.5;1045;9;0;23-24;4;146459.70449934207;163065.43228613457;145564.19739318517;142188.9843780446;16605.7277867925;-17501.234892949404;-20876.44790808996;eev,integrated,separated,ws
12219553;46;g_000;1;1;5;line_consecutive;0.5;1046;9;1;2-6;2;162055.09405925102;169566.54284591827;156150.27508117282;153606.16231946155;7511.448786667257;-13416.267764745457;-15960.38052645672;eev,integrated,separated,ws
12219553;47;g_000;1;1;5;line_consecutive;0.5;1047;9;2;3-4;3,4;171911.34279590886;429884.2329531999;155742.95912299212;170812.09362834966;257972.89015729105;-274141.27383020776;-259072.13932485023;eev,integrated,separated,ws
12219553;48;g_000;1;1;5;line_consecutive;0.5;1048;9;3;15-22;5,13;143484.95988435863;148774.6652341775;145949.55536964245;142346.6807411474;5289.705349818862;-2825.109864535043;-6427.98449303009;eev,integrated,separated,ws
12219553;49;g_000;1;1;5;line_consecutive;0.5;1049;9;4;20-21;6;139519.37353910998;148082.97089841717;139341.60716641188;139341.60704435105;8563.597359307198;-8741.363732005295;-8741.36385406612;eev,integrated,separated,ws
12219553;50;g_000;1;1;5;line_consecutive;0.5;1050;10;0;16-17;2,13;153657.07771291037;300430.149005935;153266.490650117;152486.38053384307;146773.07129302464;-147163.658355818;-147943.76847209194;eev,integrated,separated,ws
12219553;51;g_000;1;1;5;line_consecutive;0.5;1051;10;1;3-12;8,12;141284.56062973605;158081.6094517955;140070.06491199875;140070.06491505282;16797.04882205944;-18011.54453979674;-18011.544536742673;eev,integrated,separated,ws
12219553;52;g_000;1;1;5;line_consecutive;0.5;1052;10;2;10-11;1,7,10;198106.83799357584;841407.5749142033;154997.24124149274;151629.55537490657;643300.7369206274;-686410.3336727105;-689778.0195392966;eev,integrated,separated,ws
12219553;53;g_000;1;1;5;line_consecutive;0.5;1053;10;3;19-20;2;149142.12788522802;164084.12375895868;150600.18076711707;150856.2403689021;14941.99587373066;-13483.942991841614;-13227.88339005658;eev,integrated,separated,ws
12219553;54;g_000;1;1;5;line_consecutive;0.5;1054;10;4;21-22;13;140842.64107149403;148098.6790359233;140031.1872432004;140031.18724365617;7256.03796442927;-8067.491792722896;-8067.49179226713;eev,integrated,separated,ws
12219553;55;g_000;1;1;5;line_consecutive;0.5;1055;11;0;10-11;1,7,10;562117.5022270004;818585.7189330861;155892.56756615965;158435.61986176606;256468.2167060857;-662693.1513669265;-660150.0990713201;eev,integrated,separated,ws
12219553;56;g_000;1;1;5;line_consecutive;0.5;1056;11;1;21-24;6;148931.77006244147;155710.09455998836;148333.9977880539;148333.99779204346;6778.324497546884;-7376.096771934448;-7376.096767944895;eev,integrated,separated,ws
12219553;57;g_000;1;1;5;line_consecutive;0.5;1057;11;2;8-9;3,7;152932.30002888542;165715.82140475724;148292.78698998826;148292.78693699522;12783.521375871816;-17423.034414768976;-17423.034467762016;eev,integrated,separated,ws
