source;network;scenario_line_data;procedure;routing_agg;waiting_time_frequency;gap;time_limit;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;cost_repl_freq;cost_repl_line;repl_budget;bypass_multiplier;overdemand_threshold;overdemand_multiplier;num_od;train_capacity;infrastructure_capacity;max_frequency;threads;scenario_infra_id;scenario_prob_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines;run_group_id;status_code;status;objective;runtime_s;opt_gap;cost_time;cost_time_base;cost_time_over;cost_bypass;cost_wait;cost_oper;obj_stage1;obj_stage2_exp;repl_cost_freq_exp;repl_cost_path_exp;repl_cost_exp;variant
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;350;50;10;10;16;1049;1049;1;1;5;line_consecutive;0.5;1049;9;4;20-21;6;g_000;2;OPTIMAL;139341.60704435105;1875.539973974228;0.0;104440.55984945533;102607.44986972178;1833.1099797335503;755.9999999999875;2862.247194895691;27316.80000000001;67228.7729225367;72112.83412181435;270.0;3696.0;3966.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;300;50;10;10;16;1042;1042;1;1;5;line_consecutive;0.5;1042;8;2;14-23;4,10;g_000;9;TIME_LIMIT;142093.18487808446;12002.617827177048;0.1501261684032256;101820.14495432164;99930.62496734771;1889.5199869739388;0.0;2684.2399237627724;27628.800000000003;65266.098688935366;76827.0861891491;3320.0;6640.0;9960.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;300;50;10;10;16;1042;1042;1;1;5;line_consecutive;0.5;1042;8;2;14-23;4,10;g_000;9;TIME_LIMIT;249500.9901052733;6001.198194980621;0.4772630266606026;101183.80021823665;98203.72525607416;2980.074962162471;94579.39422312895;1893.7956639075971;32056.0;155774.9229206951;93726.06718457822;7788.0;12000.0;19788.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;300;50;10;10;16;1042;1042;1;1;5;line_consecutive;0.5;1042;8;2;14-23;4,10;g_000;2;OPTIMAL;152245.1684062148;6309.099331140518;0.3804347949515966;102043.62991420104;98656.6549809055;3386.974933295546;12417.299564398923;2559.438927614862;25664.800000000003;64227.30389845934;88017.86450775545;2600.0;6960.0;9560.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;300;50;10;10;16;1042;1042;1;1;5;line_consecutive;0.5;1042;8;2;14-23;4,10;g_000;2;OPTIMAL;136633.21881540396;6393.8294069767;0.0988309636859246;103419.6900826662;99410.34504046036;4009.345042205848;25.499825495593733;3039.228907242194;25468.8;64651.488653017404;71981.73016238655;1080.0;3600.0;4680.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;500;50;10;10;16;1060;1060;1;1;5;line_consecutive;0.5;1060;12;0;1-2;12;g_000;9;TIME_LIMIT;147966.5390679473;12004.066759109495;0.0293290543433354;116953.54998352542;113425.16998484812;3528.379998677316;0.0;2992.1890844217783;28020.8;73983.26954083996;73983.2695271073;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;500;50;10;10;16;1060;1060;1;1;5;line_consecutive;0.5;1060;12;0;1-2;12;g_000;9;TIME_LIMIT;157752.11059880847;6001.306608915329;0.0863293633405059;121684.80455618008;117728.00474146832;3956.7998147117614;980.9996579157224;2245.1063847126343;31275.2;78580.80161997568;79171.30897883276;1566.0;0.0;1566.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;500;50;10;10;16;1060;1060;1;1;5;line_consecutive;0.5;1060;12;0;1-2;12;g_000;2;OPTIMAL;147647.22874357307;1228.5550878047943;1.2517311079146652e-06;115136.83495394205;113434.89995394203;1701.934999999996;0.0;3139.593789631041;28640.800000000003;73388.11154119212;74259.11720238093;730.0000000000001;0.0;730.0000000000001;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;500;50;10;10;16;1060;1060;1;1;5;line_consecutive;0.5;1060;12;0;1-2;12;g_000;2;OPTIMAL;147647.22876821822;1236.981271982193;1.2517311079146652e-06;115136.83497503956;113434.89997503956;1701.9349999999818;0.0;3139.5937931787057;28640.800000000003;73388.11156583729;74259.11720238093;730.0000000000001;0.0;730.0000000000001;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;1014;1014;1;1;5;line_consecutive;0.5;1014;2;4;21-22;13;g_000;2;OPTIMAL;40763.17563931235;4154.492218017578;7.503380398743091e-11;28188.79998351316;27394.96003673591;793.8399467772463;0.0;1283.9756557991864;11290.399999999998;20381.58781380476;20381.587825507573;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;1014;1014;1;1;5;line_consecutive;0.5;1014;2;4;21-22;13;g_000;9;TIME_LIMIT;44849.30054210518;6000.907538890839;0.105513911542287;29283.88989991731;28430.09996005365;853.7899398636612;314.39980601023115;1309.0108361776352;12972.0;21699.04907172233;23150.251470382835;970.0;0.0;970.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;1014;1014;1;1;5;line_consecutive;0.5;1014;2;4;21-22;13;g_000;2;OPTIMAL;40763.17564417017;82.39974117279053;5.846810322013177e-06;28188.799982240467;27394.95998568508;793.8399965553879;0.0;1283.9756619297104;11290.399999999998;20381.58781419136;20381.587829978813;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;1014;1014;1;1;5;line_consecutive;0.5;1014;2;4;21-22;13;g_000;2;OPTIMAL;40763.17563774322;90.49343204498292;5.846810322013177e-06;28188.799977958624;27394.95999945423;793.8399785043962;0.0;1283.9756597845994;11290.399999999998;20381.58780776441;20381.587829978813;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;25;50;10;10;16;1008;1008;1;1;5;line_consecutive;0.5;1008;1;3;22-23;5;g_000;2;OPTIMAL;25020.92832577853;379.5837821960449;0.0;15549.379994766909;14976.400002765473;572.9799920014362;0.0;858.3483310116194;8613.2;12510.464160422463;12510.464165356065;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;25;50;10;10;16;1008;1008;1;1;5;line_consecutive;0.5;1008;1;3;22-23;5;g_000;2;OPTIMAL;25391.71664675662;947.6468992233276;0.0;15458.099985543491;14896.619982804714;561.480002738779;0.0;899.2166612131344;9034.4;12695.858313247272;12695.858333509352;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;25;50;10;10;16;1008;1008;1;1;5;line_consecutive;0.5;1008;1;3;22-23;5;g_000;2;OPTIMAL;25922.034160553885;14.305386066436768;8.632896820511306e-11;15595.01999856003;15016.28999897455;578.7299995854814;0.0;837.9141688552825;8402.599993138574;12325.06999410096;13596.964166452926;1086.5;0.0;1086.5;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;25;50;10;10;16;1008;1008;1;1;5;line_consecutive;0.5;1008;1;3;22-23;5;g_000;2;OPTIMAL;25922.034166871585;13.839064121246338;2.778130796286412e-12;15595.02000023911;15016.290000241745;578.7299999973658;0.0;837.9141666324751;8402.6;12325.07000041866;13596.964166452926;1086.5;0.0;1086.5;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;150;50;10;10;16;1028;1028;1;1;5;line_consecutive;0.5;1028;5;3;17-19;2,13,14;g_000;9;TIME_LIMIT;156853.610946678;12002.347572803495;0.4732695286076119;77774.7949890682;75839.3050131725;1935.4899758957024;29429.94733395261;1792.2686236571446;26774.6;75083.66611214311;81769.94483453494;1152.0;19930.0;21082.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;150;50;10;10;16;1028;1028;1;1;5;line_consecutive;0.5;1028;5;3;17-19;2,13,14;g_000;9;TIME_LIMIT;212119.18026077905;6001.943759918213;0.5122182578797252;75509.73515390328;72684.28005831575;2825.455095587522;89529.34597330123;1255.0991335745396;23005.000000000007;97680.41051735576;114438.76974342334;2890.0;19930.0;22820.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;150;50;10;10;16;1028;1028;1;1;5;line_consecutive;0.5;1028;5;3;17-19;2,13,14;g_000;2;OPTIMAL;116925.52561967114;6411.428948879242;0.1871347703665675;77096.28449265994;73476.5546516094;3619.7298410505136;1986.1998974811077;2312.3412295301205;21346.7;47881.60507898238;69043.92054068876;1913.0;12271.0;14184.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;150;50;10;10;16;1028;1028;1;1;5;line_consecutive;0.5;1028;5;3;17-19;2,13,14;g_000;2;OPTIMAL;129990.08722362232;6184.593292951584;0.3619532313581386;74522.74983232352;71652.02491261506;2870.7249197084748;28340.40207813505;2126.63531316371;21407.3;49246.22794429836;80743.85927932395;1840.0;1753.0;3593.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;250;50;10;10;16;1036;1036;1;1;5;line_consecutive;0.5;1036;7;1;20-22;11;g_000;9;TIME_LIMIT;122042.97217487326;12001.693615913391;0.0213091341432247;92717.31998650986;91314.69999408198;1402.6199924278817;0.0;2502.45218836335;26823.200000000008;61021.48607693585;61021.48609793736;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;250;50;10;10;16;1036;1036;1;1;5;line_consecutive;0.5;1036;7;1;20-22;11;g_000;9;TIME_LIMIT;125393.62023221071;6001.827409029007;0.045566867052977;93627.3499127733;92453.16990615314;1174.1800066201613;149.5998211520964;2033.4704982852784;29583.2;62592.49175283781;62801.12847937296;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;250;50;10;10;16;1036;1036;1;1;5;line_consecutive;0.5;1036;7;1;20-22;11;g_000;2;OPTIMAL;121161.50161325396;494.9903419017792;0.0;93194.03995716138;91655.29995784478;1538.7399993166166;0.0;2698.661656092561;25268.800000000003;60580.75079311062;60580.75082014332;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;250;50;10;10;16;1036;1036;1;1;5;line_consecutive;0.5;1036;7;1;20-22;11;g_000;2;OPTIMAL;121161.50164232968;466.2957108020783;0.0;93194.03998462584;91655.29997556588;1538.7400090599967;0.0;2698.661657703825;25268.800000000003;60580.75082218635;60580.75082014332;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;500;50;10;10;16;1061;1061;1;1;5;line_consecutive;0.5;1061;12;1;14-15;14;g_000;9;TIME_LIMIT;148001.44551450896;12008.892528057098;0.0183807856506317;116902.339999568;113944.82999991906;2957.5099996489275;0.0;3008.70551494089;28090.4;74000.7227557971;74000.72275871183;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;500;50;10;10;16;1061;1061;1;1;5;line_consecutive;0.5;1061;12;1;14-15;14;g_000;9;TIME_LIMIT;149356.4349753534;6005.992572069168;0.0242411311952823;116981.43000473948;114116.18500939666;2865.244995342822;0.0;3002.704970613824;28995.800000000003;74234.45848093956;75121.97649441386;376.5;0.0;376.5;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;500;50;10;10;16;1061;1061;1;1;5;line_consecutive;0.5;1061;12;1;14-15;14;g_000;2;OPTIMAL;147925.01536569552;584.2874557971954;0.0;115350.12993788913;113654.6249389812;1695.5049989079223;0.0;3190.2854278064046;28631.60000000001;73388.11154119212;74536.90382450342;752.9999999999999;0.0;752.9999999999999;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;500;50;10;10;16;1061;1061;1;1;5;line_consecutive;0.5;1061;12;1;14-15;14;g_000;2;OPTIMAL;147925.01540413313;882.021398305893;0.0;115350.1299765745;113654.6249776666;1695.5049989079246;0.0;3190.2854275585964;28631.60000000001;73388.11157962971;74536.90382450342;752.9999999999999;0.0;752.9999999999999;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;250;50;10;10;16;1039;1039;1;1;5;line_consecutive;0.5;1039;7;4;17-19;2,13,14;g_000;9;TIME_LIMIT;275450.5450644554;12000.87290596962;0.6734752930338613;88629.62998373032;85033.97999130245;3595.649992427881;138056.04499999995;2075.170080724982;23658.700000000004;110396.3542315502;165054.19083290506;9080.0;13951.0;23031.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;250;50;10;10;16;1039;1039;1;1;5;line_consecutive;0.5;1039;7;4;17-19;2,13,14;g_000;9;TIME_LIMIT;370874.8680844316;6002.882343053818;0.647150626300482;101171.86021396852;93131.63017453192;8040.230039436584;218753.11284572768;1756.4950247352951;26047.4;228271.3887821627;142603.47930226923;5616.0;17530.0;23146.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;250;50;10;10;16;1039;1039;1;1;5;line_consecutive;0.5;1039;7;4;17-19;2,13,14;g_000;2;OPTIMAL;168079.65558990027;6403.649098873138;0.4620029304239765;94441.17995417962;90612.85495754312;3828.324996636524;41159.71481316795;2773.860822552655;23798.9;60580.75079311062;107498.90479678963;3913.0;1993.0;5906.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;250;50;10;10;16;1039;1039;1;1;5;line_consecutive;0.5;1039;7;4;17-19;2,13,14;g_000;2;OPTIMAL;150228.71490652912;6173.523877859116;0.1965854745755042;98281.35494117413;95042.95991279311;3238.395028380997;12223.937324507471;2330.6226408475213;26370.8;62889.6650963414;87339.04981018772;2090.0;8932.0;11022.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;350;50;10;10;16;1046;1046;1;1;5;line_consecutive;0.5;1046;9;1;2-6;2;g_000;9;TIME_LIMIT;162055.09405925102;12003.707059144974;0.2052615177210952;109924.9349754177;105703.19998300944;4221.734992408281;15694.49992450003;2886.9591593332843;27269.7;68906.7246756811;93148.36938356992;2446.0;3833.0;6279.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;350;50;10;10;16;1046;1046;1;1;5;line_consecutive;0.5;1046;9;1;2-6;2;g_000;9;TIME_LIMIT;169566.54284591827;6001.057294130325;0.1706088478710867;110603.56498120422;106813.9849841795;3789.579997024736;7656.349901604559;2634.727963109482;31033.400000000005;69358.56221423917;100207.9806316791;13958.5;3680.0;17638.5;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;350;50;10;10;16;1046;1046;1;1;5;line_consecutive;0.5;1046;9;1;2-6;2;g_000;2;OPTIMAL;156150.27508117282;6379.189403057098;0.2412237820764081;109953.04995229308;105889.56496908072;4063.484983212345;3915.299999657339;3067.5251292224075;27202.40000000001;67228.77304459752;88921.50203657532;4380.0;7632.0;12012.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;350;50;10;10;16;1046;1046;1;1;5;line_consecutive;0.5;1046;9;1;2-6;2;g_000;2;OPTIMAL;153606.16231946155;6308.610177993774;0.2041817529350764;107860.8199924889;103757.39499238842;4103.425000100475;8489.749999295413;2720.3923276772084;26735.20000000001;67427.41715697064;86178.74516249092;2360.0;5440.000000000001;7800.000000000001;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;250;50;10;10;16;1038;1038;1;1;5;line_consecutive;0.5;1038;7;3;15-19;9,13,14;g_000;9;TIME_LIMIT;125592.30722558082;12001.48671722412;0.0592340913339148;95856.7800333236;93188.0750183528;2668.705014970808;-0.0003158947548342;2477.12750815188;26808.40000000001;62079.655432077954;63512.65179350274;450.0;0.0;450.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;250;50;10;10;16;1038;1038;1;1;5;line_consecutive;0.5;1038;7;3;15-19;9,13,14;g_000;9;TIME_LIMIT;131987.8735042486;6001.686558961868;0.0756076141675468;96898.3150032941;94607.29000389764;2291.0249993964576;0.0;2472.958500954472;27750.60000000001;63315.8834081238;68671.99009612485;3200.0;1666.0;4866.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;250;50;10;10;16;1038;1038;1;1;5;line_consecutive;0.5;1038;7;3;15-19;9,13,14;g_000;2;OPTIMAL;127788.38398750304;4291.590388059616;0.0;95570.37496803029;92455.04996842385;3115.324999606461;319.19999999999936;2752.309019472756;24484.500000000004;60580.75079311062;67207.63319439243;2973.0;1689.0;4662.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;250;50;10;10;16;1038;1038;1;1;5;line_consecutive;0.5;1038;7;3;15-19;9,13,14;g_000;2;OPTIMAL;126413.05362867824;2696.2518310546875;5.974186542249266e-11;94738.90000842686;92478.13501031094;2260.7649981159198;319.2000000000002;2740.453620251374;25292.500000000004;60683.65952406583;65729.3941046124;1633.0;1689.0;3322.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;1013;1013;1;1;5;line_consecutive;0.5;1013;2;3;7-8;3,7,11;g_000;9;TIME_LIMIT;45507.03074453029;7309.081821203232;0.2041659558357271;28345.76991817363;27653.9299686536;691.8399495200345;1221.0;1077.0608263566542;12473.199999999995;21223.884038266275;24283.14670626401;2390.0;0.0;2390.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;1013;1013;1;1;5;line_consecutive;0.5;1013;2;3;7-8;3,7,11;g_000;9;TIME_LIMIT;45212.703216150345;6003.015663862228;0.1125723799828454;28577.519958740093;28047.339926784647;530.1800319554474;2441.999931982717;1121.1833254275302;13071.999999999998;22606.351566702764;22606.351649447577;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;1013;1013;1;1;5;line_consecutive;0.5;1013;2;3;7-8;3,7,11;g_000;2;OPTIMAL;40763.17562984669;174.29980516433716;5.846810322013177e-06;28188.79997096553;27394.959992116947;793.8399788485856;0.0;1283.975658881166;11290.399999999998;20381.58781419136;20381.587815655334;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;1013;1013;1;1;5;line_consecutive;0.5;1013;2;3;7-8;3,7,11;g_000;2;OPTIMAL;40763.17561175821;173.36951518058777;5.846810322013177e-06;28188.799957344563;27394.960044480275;793.8399128642907;0.0;1283.9756544136535;11290.399999999998;20381.58779610288;20381.587815655334;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;200;50;10;10;16;1031;1031;1;1;5;line_consecutive;0.5;1031;6;1;4-5;3;g_000;9;TIME_LIMIT;113304.70352451126;12005.156529664991;0.0468549931955029;85760.29991251192;83739.32996004145;2020.969952470483;-9.172059890261155e-05;2347.6037037199417;25196.8;56632.32028711512;56672.38323739613;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;200;50;10;10;16;1031;1031;1;1;5;line_consecutive;0.5;1031;6;1;4-5;3;g_000;9;TIME_LIMIT;120977.21593193788;6001.312834978104;0.0922978291098253;88301.43991664438;85203.45492387528;3097.9849927691075;0.0;2241.476015293513;25527.8;57728.98287387661;63248.23305806126;4906.5;0.0;4906.5;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;200;50;10;10;16;1031;1031;1;1;5;line_consecutive;0.5;1031;6;1;4-5;3;g_000;2;OPTIMAL;114107.42913371995;2281.3358159065247;6.70054244410436e-06;84846.15497292414;83106.04497583938;1740.1099970847645;0.0;2528.4741607958517;24412.8;55592.4933097911;58514.93582392887;2320.0;0.0;2320.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;200;50;10;10;16;1031;1031;1;1;5;line_consecutive;0.5;1031;6;1;4-5;3;g_000;2;OPTIMAL;114107.42915849225;2106.4126448631287;6.70054244410436e-06;84846.1549916774;83106.04499288765;1740.1099987897542;0.0;2528.4741668148595;24412.8;55592.49333456336;58514.93582392887;2320.0;0.0;2320.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;150;50;10;10;16;1029;1029;1;1;5;line_consecutive;0.5;1029;5;4;20-22;11;g_000;9;TIME_LIMIT;97017.94126218934;12001.883970022202;0.0345718911086851;72480.43000791984;70986.489997636;1493.9400102838458;0.0;2271.111267849743;22266.39998641967;48508.970634444864;48508.97062774444;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;150;50;10;10;16;1029;1029;1;1;5;line_consecutive;0.5;1029;5;4;20-22;11;g_000;9;TIME_LIMIT;100931.280545905;6000.893563985825;0.0635798535879195;71737.03998055786;70655.35498840522;1081.684992152635;1738.1499999999735;2105.6905653471454;24530.4;49144.06833212175;51787.21221378325;820.0;0.0;820.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;150;50;10;10;16;1029;1029;1;1;5;line_consecutive;0.5;1029;5;4;20-22;11;g_000;2;OPTIMAL;95763.21019803;472.3294107913971;0.0;71941.07996669936;70380.43997281717;1560.6399938821753;0.0;2377.3302313306435;21444.8;47881.60507898238;47881.605119047614;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;150;50;10;10;16;1029;1029;1;1;5;line_consecutive;0.5;1029;5;4;20-22;11;g_000;2;OPTIMAL;95763.21020850404;373.1477160453797;0.0;71941.07997752707;70380.43997752707;1560.6399999999978;0.0;2377.3302309769742;21444.8;47881.60508945644;47881.605119047614;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;75;50;10;10;16;1018;1018;1;1;5;line_consecutive;0.5;1018;3;3;7-18;3,11;g_000;9;TIME_LIMIT;57461.6147416476;12003.234011888504;0.0654787808015827;40070.03997536337;39357.9499632176;712.090012145769;0.0;1543.9747662842292;15847.600000000002;28730.8073505826;28730.807391064995;0.0;0.0;0.0;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;integrated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;75;50;10;10;16;1018;1018;1;1;5;line_consecutive;0.5;1018;3;3;7-18;3,11;g_000;9;TIME_LIMIT;62853.28406305596;6002.236829996109;0.1242502405723181;39857.70998065869;39486.42998594017;371.2799947185279;0.0;1199.6740823972432;18179.4;29243.60681332517;33609.67724973077;3616.5;0.0;3616.5;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;separated;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;75;50;10;10;16;1018;1018;1;1;5;line_consecutive;0.5;1018;3;3;7-18;3,11;g_000;2;OPTIMAL;56099.47797919996;302.1182267665863;6.766568977266827e-06;40265.47993040875;38900.59998402344;1364.879946385307;0.0;1685.1979919191836;14148.8;28049.738980294995;28049.73899890497;5.687204040963438e-05;0.0;5.687204040963438e-05;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;eev;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;75;50;10;10;16;1018;1018;1;1;5;line_consecutive;0.5;1018;3;3;7-18;3,11;g_000;2;OPTIMAL;56099.47798897848;303.0817606449127;6.766568977266827e-06;40265.47993839053;38900.599989259645;1364.8799491308823;0.0;1685.1979937159294;14148.8;28049.73899007352;28049.73899890497;5.687204040963438e-05;0.0;5.687204040963438e-05;freqdep (waiting_freq=True)
lintim;SiouxFalls;SiouxFalls;ws;True;True;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;550;50;10;10;16;1069;1069;1;1;5;line_consecutive;0.5;1069;13;4;5-9;3,9;g_000;9;TIME_LIMIT;158672.04837539536;12005.1527030468;0.1034257637505029;119266.38500096466;116434.02000096736;2832.3649999972868;0.0;3180.4633744306943;29255.200000000004;75365.95870904936;83306.08966634607;3570.0;3400.0;6970.0;freqdep (waiting_freq=True)
